0	0	0	1	1731	578	0	0.666089	0.666089	0.969488	0.969488	0.687052	0.687052	0.011335	0.011335	0.011692	0.011692
0	0	0	2	1153	202	0	0.824805	0.549393	0.975551	0.945785	0.845476	0.580886	0.011195	0.011959	0.011476	0.012644
0	0	0	3	951	93	0	0.902208	0.495667	0.975008	0.922148	0.925334	0.537514	0.009632	0.012017	0.009879	0.013032
0	0	0	4	858	84	0	0.902098	0.447140	0.974799	0.898909	0.925420	0.497426	0.010146	0.011950	0.010408	0.013294
0	0	0	5	774	75	1	0.903038	0.403785	0.975626	0.876998	0.925599	0.460417	0.010640	0.011794	0.010905	0.013448
0	0	0	6	698	84	0	0.879656	0.355192	0.975662	0.855654	0.901599	0.415112	0.012315	0.011505	0.012622	0.013445
0	0	0	7	614	52	0	0.915309	0.325110	0.975465	0.834661	0.938331	0.389512	0.011236	0.011261	0.011519	0.013492
0	0	0	8	562	45	0	0.919929	0.299078	0.975348	0.814085	0.943180	0.367380	0.011448	0.011008	0.011738	0.013522
0	0	0	9	517	34	0	0.934236	0.279410	0.975229	0.793920	0.957965	0.351937	0.010901	0.010788	0.011178	0.013589
0	0	0	10	483	35	0	0.927536	0.259163	0.974447	0.773632	0.951859	0.334995	0.011796	0.010535	0.012106	0.013618
0	0	1	1	294	107	0	0.636054	0.636054	0.957952	0.957952	0.663973	0.663973	0.028060	0.028060	0.029292	0.029292
0	0	1	2	187	48	0	0.743316	0.472789	0.974447	0.933473	0.762807	0.506484	0.031942	0.029117	0.032780	0.031193
0	0	1	3	139	30	0	0.784173	0.370748	0.975827	0.910909	0.803598	0.407009	0.034894	0.028169	0.035758	0.030925
0	0	1	4	109	40	0	0.633028	0.234694	0.976900	0.889866	0.647996	0.263741	0.046165	0.024717	0.047257	0.027776
0	0	1	5	69	24	0	0.652174	0.153061	0.980387	0.872414	0.665221	0.175446	0.057337	0.020998	0.058484	0.024069
0	0	1	6	45	14	0	0.688889	0.105442	0.985671	0.859913	0.698903	0.122620	0.069012	0.017912	0.070015	0.020830
0	0	1	7	31	4	1	0.868852	0.091614	0.984284	0.846399	0.882725	0.108239	0.061123	0.016844	0.062099	0.019901
0	0	1	8	26	5	0	0.807692	0.073996	0.987375	0.835713	0.818020	0.088542	0.077292	0.015337	0.078280	0.018353
0	0	1	9	21	10	0	0.523810	0.038760	0.984411	0.822685	0.532105	0.047114	0.108985	0.011383	0.110711	0.013837
0	0	1	10	11	2	0	0.818182	0.031712	0.982590	0.808362	0.832679	0.039230	0.116291	0.010347	0.118352	0.012800
0	1	0	1	1790	550	0	0.692737	0.692737	0.970108	0.970108	0.714083	0.714083	0.010905	0.010905	0.011241	0.011241
